date,camelsbr_42210000,camelsbr_43200000,GRDC_3651408
1986-05-31,0.68,0.62,0.5
1986-06-01,0.70624995,0.61125004,0.5
1986-06-02,0.675,0.61875,0.49125
1986-06-03,0.67875004,0.62,0.48125
1986-06-04,0.6975,0.62,0.48
1986-06-05,0.69124997,0.62,0.48
1986-06-06,0.6375,0.59375,0.48
1986-06-07,0.63874996,0.58124995,0.47125
1986-06-08,0.66625,0.5975,0.47
1986-06-09,0.67,0.6,0.47
1986-06-10,0.67,0.6,0.46125
1986-06-11,0.66125,0.6,0.46
1986-06-12,0.66875005,0.6,0.46
1986-06-13,0.67,0.59125,0.46
1986-06-14,0.6525,0.58124995,0.45125
1986-06-15,0.6675,0.58875,0.45
1986-06-16,0.67,0.59,0.45
1986-06-17,0.67,0.59,0.45
1986-06-18,0.66125,0.59,0.45
1986-06-19,0.66,0.59,0.44125
1986-06-20,0.65125,0.58124995,0.44
1986-06-21,0.65,0.58,0.44
1986-06-22,0.65,0.58,0.44
1986-06-23,0.65875,0.58,0.44
1986-06-24,0.66,0.58,0.43125
1986-06-25,0.65125,0.57124996,0.43
1986-06-26,0.64125,0.57,0.43
1986-06-27,0.64,0.57,0.43
1986-06-28,0.64874995,0.57,0.43
1986-06-29,0.64125,0.57,0.43
1986-06-30,0.64,0.57,0.43
1986-07-01,0.64,0.57,0.43
1986-07-02,0.64,0.57,0.42125
1986-07-03,0.64,0.57,0.42
1986-07-04,0.63125,0.56125,0.42
1986-07-05,0.6475,0.56875,0.41125
1986-07-06,0.62375,0.56125,0.41
1986-07-07,0.62,0.55125,0.41
1986-07-08,0.62,0.55,0.41
1986-07-09,0.62,0.55,0.41
1986-07-10,0.62874997,0.55875003,0.41
1986-07-11,0.63,0.55125,0.41
1986-07-12,0.62125003,0.55,0.40125
1986-07-13,0.62874997,0.55,0.4
1986-07-14,0.63874996,0.55875003,0.4
1986-07-15,0.64,0.55125,0.4
1986-07-16,0.61375,0.54125,0.4
1986-07-17,0.61,0.53125,0.39125
1986-07-18,0.60125005,0.53,0.39
1986-07-19,0.6,0.53,0.39
1986-07-20,0.6175,0.53,0.39
1986-07-21,0.69874996,0.5825,0.39
1986-07-22,0.70124996,0.59875,0.38125
1986-07-23,0.6475,0.5825,0.38
1986-07-24,0.61375,0.55375004,0.40625
1986-07-25,0.6275,0.55875003,0.4275
1986-07-26,0.63874996,0.56875,0.4475
1986-07-27,0.64874995,0.57875,0.4675
1986-07-28,0.6675,0.5975,0.46125
1986-07-29,0.6525,0.6,0.45125
1986-07-30,0.64125,0.5825,0.44125
1986-07-31,0.64,0.58,0.43125
1986-08-01,0.63125,0.5625,0.42125
1986-08-02,0.62125003,0.55125,0.4025
1986-08-03,0.62,0.54125,0.39125
1986-08-04,0.6375,0.5575,0.39
1986-08-05,0.63125,0.56,0.38125
1986-08-06,0.60375,0.53375,0.38
1986-08-07,0.6,0.53,0.37125
1986-08-08,0.60875,0.53,0.37
1986-08-09,0.61,0.53,0.37
1986-08-10,0.61,0.53,0.37
1986-08-11,0.63625,0.53875,0.36125
1986-08-12,0.63125,0.54,0.36
1986-08-13,0.62125003,0.53125,0.35125
1986-08-14,0.6025,0.52125,0.35
1986-08-15,0.6,0.52,0.35
1986-08-16,0.6,0.52,0.35
1986-08-17,0.6,0.52,0.34125
1986-08-18,0.6175,0.52874994,0.34
1986-08-19,0.6375,0.53875,0.34
1986-08-20,0.63125,0.54,0.34
1986-08-21,0.63874996,0.54,0.34
1986-08-22,0.6575,0.5575,0.3575
1986-08-23,0.6775,0.56875,0.395
1986-08-24,0.7325,0.605,0.435
1986-08-25,0.7575,0.65375,0.46625
1986-08-26,0.7425,0.66,0.51375
1986-08-27,0.7225,0.66875005,0.58125
1986-08-28,0.72875,0.67,0.63375
1986-08-29,0.72125006,0.67,0.61375
1986-08-30,0.67625004,0.62625,0.54
1986-08-31,0.64375,0.57625,0.45125
1986-09-01,0.6575,0.57875,0.43125
1986-09-02,0.66,0.58,0.4125
1986-09-03,0.61625004,0.545,0.3925
1986-09-04,0.61875,0.53125,0.3725
1986-09-05,0.62874997,0.53875,0.37
1986-09-06,0.63,0.54,0.36125
1986-09-07,0.63,0.54,0.35125
1986-09-08,0.63,0.54,0.34125
1986-09-09,0.63,0.53125,0.34
1986-09-10,0.63,0.53875,0.33125
1986-09-11,0.63,0.53125,0.33
1986-09-12,0.6125,0.53,0.33
1986-09-13,0.61,0.53,0.32125
1986-09-14,0.61875,0.53,0.32
1986-09-15,0.62874997,0.53,0.32
1986-09-16,0.63,0.53,0.31125
1986-09-17,0.63,0.53,0.31
1986-09-18,0.63,0.53,0.31
1986-09-19,0.63,0.53,0.31
1986-09-20,0.63874996,0.53,0.30125
1986-09-21,0.64,0.53,0.3
1986-09-22,0.64,0.53,0.29125
1986-09-23,0.64,0.53875,0.29
1986-09-24,0.64,0.53125,0.29
1986-09-25,0.64,0.53,0.29
1986-09-26,0.64,0.53,0.29875
1986-09-27,0.64,0.53,0.3
1986-09-28,0.63125,0.52125,0.3
1986-09-29,0.6125,0.52,0.3
1986-09-30,0.61,0.51125,0.3
1986-10-01,0.61,0.51,0.3
1986-10-02,0.61,0.51,0.3
1986-10-03,0.6275,0.51,0.3
1986-10-04,0.63874996,0.5275,0.29125
1986-10-05,0.64,0.53,0.29
1986-10-06,0.64874995,0.53,0.29
1986-10-07,0.65,0.53875,0.29
1986-10-08,0.64125,0.53125,0.28125
1986-10-09,0.64,0.53,0.28
1986-10-10,0.64,0.53,0.28
1986-10-11,0.64,0.53,0.28
1986-10-12,0.64,0.53,0.27125
1986-10-13,0.64874995,0.53,0.33125
1986-10-14,0.6675,0.5475,0.3225
1986-10-15,0.66125,0.55875003,0.31125
1986-10-16,0.65125,0.5425,0.30125
1986-10-17,0.65,0.53125,0.3175
1986-10-18,0.685,0.57374996,0.34625
1986-10-19,0.69,0.58875,0.41125
1986-10-20,0.6725,0.59,0.41125
1986-10-21,0.6875,0.59,0.38375
1986-10-22,0.69,0.59,0.35375
1986-10-23,0.6725,0.5725,0.32375
1986-10-24,0.67,0.56125,0.3025
1986-10-25,0.66125,0.55125,0.29125
1986-10-26,0.66875005,0.54125,0.28125
1986-10-27,0.67875004,0.54875004,0.28
1986-10-28,0.68,0.55,0.28875
1986-10-29,0.6625,0.55875003,0.29875
1986-10-30,0.66875005,0.56,0.3
1986-10-31,0.67875004,0.56,0.29125
1986-11-01,0.6625,0.55125,0.28125
1986-11-02,0.6775,0.54125,0.28875
1986-11-03,0.65375,0.54,0.29
1986-11-04,0.65875,0.54,0.29
1986-11-05,0.66,0.54,0.28125
1986-11-06,0.61625004,0.5225,0.28875
1986-11-07,0.60125005,0.49375,0.29
1986-11-08,0.60875,0.5075,0.28125
1986-11-09,0.61,0.51,0.28
1986-11-10,0.61,0.50125,0.28875
1986-11-11,0.61875,0.50874996,0.35125
1986-11-12,0.61125004,0.51,0.4125
1986-11-13,0.7325,0.58875,0.46375
1986-11-14,0.89875,0.8275,0.60125
1986-11-15,0.84125,0.85125005,0.71625
1986-11-16,0.80375004,0.77125,0.695
1986-11-17,0.77375,0.725,0.66375
1986-11-18,0.74375,0.685,0.63375
1986-11-19,0.73125005,0.65375,0.56875
1986-11-20,0.7125,0.62375,0.525
1986-11-21,0.6925,0.59375,0.5025
1986-11-22,0.69,0.5725,0.4825
1986-11-23,0.71625,0.57875,0.45375
1986-11-24,0.69375,0.5625,0.4325
1986-11-25,0.64625,0.5425,0.4125
1986-11-26,0.63125,0.5225,0.3925
1986-11-27,0.63,0.51125,0.38125
1986-11-28,0.62125003,0.51,0.35375
1986-11-29,0.6375,0.51,0.3325
1986-11-30,0.64,0.51,0.3125
1986-12-01,0.64,0.53625,0.345
1986-12-02,0.68375,0.56624997,0.58625
1986-12-03,0.77750003,0.675,0.7425
1986-12-04,0.81624997,0.76874995,0.76875
1986-12-05,0.8025,0.78,0.74375
1986-12-06,0.77375,0.745,0.6
1986-12-07,0.76125,0.705,0.50125
1986-12-08,0.71625,0.65625,0.46375
1986-12-09,0.68375003,0.615,0.4425
1986-12-10,0.65375,0.58375,0.39625
1986-12-11,0.6675,0.5625,0.3725
1986-12-12,0.6875,0.58624995,0.44875
1986-12-13,0.76,0.63374996,0.62625
1986-12-14,1.04125,0.80625,0.81625
1986-12-15,1.24625,1.11,0.77875
1986-12-16,1.34875,1.19375,0.735
1986-12-17,1.3425,1.2175,0.72125
1986-12-18,1.2875,1.17625,0.69375
1986-12-19,1.2012501,1.12625,0.69
1986-12-20,1.07625,1.0325,0.6025
1986-12-21,1.01625,0.9325,0.5375
1986-12-22,0.94875,0.84999996,0.46875
1986-12-23,0.93125,0.805,0.425
1986-12-24,0.92125,0.78249997,0.55125
1986-12-25,0.955,0.84125,0.7625
1986-12-26,1.03,0.9375,1.1925
1986-12-27,1.145,1.195,1.27625
1986-12-28,1.3000001,1.29125,1.27125
1986-12-29,1.4250001,1.36125,1.6375
1986-12-30,1.58875,1.55375,2.73125
1986-12-31,1.72375,1.78125,2.87125
1987-01-01,1.6787499,1.7837499,3.10625
1987-01-02,1.495,1.5787499,1.83625
1987-01-03,1.3299999,1.41,1.7025
1987-01-04,1.17,1.2675,1.325
1987-01-05,1.08,1.1275,1.1125
1987-01-06,1.0437499,1.0575,1.13375
1987-01-07,0.96125,1.02375,0.90375
1987-01-08,0.70500004,0.88875,0.80875
1987-01-09,0.80125,0.78249997,0.7125
1987-01-10,0.9075,0.805,0.5425
1987-01-11,0.92875004,0.8275,0.59875
1987-01-12,0.96500003,0.83875,0.61875
1987-01-13,0.96125,0.875,0.62
1987-01-14,0.91625,0.8275,0.61125
1987-01-15,0.8925,0.79375005,0.575
1987-01-16,0.855,0.7725,0.5175
1987-01-17,0.815,0.735,0.46625
1987-01-18,0.78375,0.695,0.4425
1987-01-19,0.7625,0.64625,0.4925
1987-01-20,0.80375,0.68375,0.57875
1987-01-21,0.95000005,0.76874995,0.59875
1987-01-22,1.31125,1.03375,0.66125
1987-01-23,1.3075,1.18375,0.705
1987-01-24,1.3087499,1.13,0.78875
1987-01-25,1.4325,1.26875,1.07125
1987-01-26,1.4237499,1.33375,1.13625
1987-01-27,1.35875,1.3137499,1.28875
1987-01-28,1.4375,1.38,1.35375
1987-01-29,1.4412501,1.4075,1.3075
1987-01-30,1.405,1.3575001,1.3875
1987-01-31,1.3125,1.30625,1.2775
1987-02-01,1.1949999,1.2125001,1.05
1987-02-02,1.0925,1.095,1.0025
1987-02-03,1.01,0.98375005,0.79
1987-02-04,0.93875,0.89125,0.6725
1987-02-05,0.88625,0.81875,0.6075
1987-02-06,0.85375,0.76625,0.6525
1987-02-07,0.8325,0.725,0.52875
1987-02-08,0.83,0.72,0.58
1987-02-09,0.8125,0.72875,0.51125
1987-02-10,0.73125005,0.65999997,0.50875
1987-02-11,0.755,0.65,0.58
1987-02-12,0.865,0.79,0.625
1987-02-13,0.87125003,0.81,0.53375
1987-02-14,0.91375,0.7925,0.52875
1987-02-15,0.955,0.825,0.5475
1987-02-16,0.925,0.82124996,0.55875
1987-02-17,0.85875005,0.77625,0.735
1987-02-18,0.87625,0.805,1.22375
1987-02-19,0.95,0.9325,1.21125
1987-02-20,0.96,0.97625,1.095
1987-02-21,0.925,0.91875005,1.01
1987-02-22,0.89375,0.88375,0.825
1987-02-23,0.8725,0.85375,0.82625
1987-02-24,0.87,0.815,0.75125
1987-02-25,0.8875,0.7925,0.6
1987-02-26,0.89874995,0.79,0.55375
1987-02-27,0.89125,0.78125,0.5675
1987-02-28,0.8725,0.7625,0.5175
1987-03-01,0.86125004,0.7425,0.475
1987-03-02,0.85125005,0.73125005,0.47
1987-03-03,0.85,0.72125006,0.44375
1987-03-04,0.85,0.72,0.43125
1987-03-05,0.85,0.72,0.815
1987-03-06,0.84125,0.72,0.89625
1987-03-07,0.84,0.72,0.90875
1987-03-08,0.84,0.72875,1.18125
1987-03-09,0.8925,0.80875,0.79125
1987-03-10,0.92625,0.84625,0.77375
1987-03-11,1.02625,0.85875,2.25
1987-03-12,1.4862499,1.4549999,2.32
1987-03-13,1.515,1.4875,1.9325
1987-03-14,1.7375,1.54125,1.64375
1987-03-15,1.91875,1.725,1.81125
1987-03-16,1.7825,1.68,1.245
1987-03-17,1.5325,1.4775001,1.08125
1987-03-18,1.31625,1.28375,0.81625
1987-03-19,1.1587499,1.14625,0.78
1987-03-20,1.0875001,1.0425,0.94625
1987-03-21,1.08875,1.00375,0.71625
1987-03-22,1.195,1.14875,0.70625
1987-03-23,1.14,1.135,0.73625
1987-03-24,1.12125,1.12125,0.74875
1987-03-25,1.0587499,1.0587499,0.75875
1987-03-26,1.0325,0.98875,1.25875
1987-03-27,0.9425,0.88375,0.805
1987-03-28,0.78125,0.78249997,0.7475
1987-03-29,0.725,0.69125,0.54
1987-03-30,0.65875,0.6275,0.51875
1987-03-31,0.64125,0.6025,0.52
1987-04-01,0.63125,0.5825,0.485
1987-04-02,0.6125,0.57124996,0.48875
1987-04-03,0.6275,0.57,0.4725
1987-04-04,0.71750003,0.59625,0.47875
1987-04-05,1.05375,0.845,0.6375
1987-04-06,1.38875,1.2125,0.66875
1987-04-07,1.94625,1.53125,0.635
1987-04-08,2.2037501,1.9025,0.735
1987-04-09,2.0025,1.8625001,0.995
1987-04-10,1.6725,1.61375,1.3975
1987-04-11,1.3675001,1.39625,1.23125
1987-04-12,1.18125,1.2037499,0.59625
1987-04-13,1.09,1.0749999,0.60625
1987-04-14,0.98375005,0.94625,0.62875
1987-04-15,0.9,0.85125,0.595
1987-04-16,0.84625,0.77875,0.45
1987-04-17,0.81375,0.735,0.43
1987-04-18,0.775,0.70375,0.43875
1987-04-19,0.74375,0.67375004,0.4575
1987-04-20,0.7225,0.64375,0.46
1987-04-21,0.7025,0.64,0.46875
1987-04-22,0.69124997,0.61375,0.4525
1987-04-23,0.69,0.61,0.5375
1987-04-24,0.69,0.60125005,0.4275
1987-04-25,0.68125,0.59125,0.4625
1987-04-26,0.68,0.59,0.47
1987-04-27,0.68875,0.59875,0.435
1987-04-28,0.68125,0.59125,0.43875
1987-04-29,0.67125,0.59,0.405
1987-04-30,0.6875,0.59,0.4
1987-05-01,0.69,0.59,0.40875
1987-05-02,0.68125,0.59875,0.50625
1987-05-03,0.67125,0.60875,0.8
1987-05-04,0.6875,0.68,0.525
1987-05-05,0.69,0.69,0.54125
1987-05-06,0.68125,0.6375,0.4975
1987-05-07,0.6625,0.60375,0.46375
1987-05-08,0.65125,0.5825,0.43375
1987-05-09,0.64125,0.57124996,0.43
1987-05-10,0.64874995,0.57,0.395
1987-05-11,0.67625,0.57,0.39
1987-05-12,0.68,0.57875,0.39
1987-05-13,0.68875,0.58,0.39
1987-05-14,0.68125,0.58875,0.5475
1987-05-15,0.68,0.59,0.40375
1987-05-16,0.68,0.58124995,0.38
1987-05-17,0.67125,0.58,0.38
1987-05-18,0.67,0.57124996,0.38
1987-05-19,0.67875004,0.57,0.37125
1987-05-20,0.68875,0.5875,0.37875
1987-05-21,0.6725,0.58124995,0.38
1987-05-22,0.66125,0.57124996,0.7125
1987-05-23,0.6425,0.5525,0.75125
1987-05-24,0.66625,0.5675,0.40875
1987-05-25,0.67875004,0.57,0.36
1987-05-26,0.68,0.57875,0.35125
1987-05-27,0.68,0.57124996,0.35
1987-05-28,0.68,0.57,0.34125
1987-05-29,0.68875,0.57875,0.33125
1987-05-30,0.7075,0.58875,0.3475
1987-05-31,0.70124996,0.59,0.34125
1987-06-01,0.6825,0.58124995,0.33125
1987-06-02,0.6625,0.5625,0.33
1987-06-03,0.65125,0.55125,0.32125
1987-06-04,0.65,0.55,0.32
1987-06-05,0.65,0.54125,0.32
1987-06-06,0.64125,0.54,0.32
1987-06-07,0.64,0.54,0.32
1987-06-08,0.63125,0.54,0.32
1987-06-09,0.63874996,0.53125,0.32
1987-06-10,0.64,0.53,0.31125
1987-06-11,0.6225,0.53,0.31
1987-06-12,0.64625,0.53,0.31
1987-06-13,0.65,0.53875,0.31
1987-06-14,0.64125,0.54,0.31
1987-06-15,0.6575,0.54,0.31
1987-06-16,0.65125,0.54,0.31
1987-06-17,0.64125,0.53125,0.31
1987-06-18,0.63125,0.53,0.30125
1987-06-19,0.63874996,0.52125,0.3
1987-06-20,0.64,0.52,0.3
1987-06-21,0.63125,0.52,0.29125
1987-06-22,0.63874996,0.52,0.29
1987-06-23,0.64,0.52,0.29
1987-06-24,0.63125,0.52,0.29
1987-06-25,0.62125003,0.51125,0.28125
1987-06-26,0.61125004,0.51,0.28
1987-06-27,0.61,0.50125,0.28
1987-06-28,0.61,0.50874996,0.28
1987-06-29,0.61,0.50125,0.28
1987-06-30,0.60125005,0.5,0.28
1987-07-01,0.60875,0.5,0.28
1987-07-02,0.61,0.50874996,0.28
1987-07-03,0.61,0.51,0.28
1987-07-04,0.61875,0.51,0.28
1987-07-05,0.62,0.50125,0.28
1987-07-06,0.61125004,0.5,0.28
1987-07-07,0.61,0.5,0.27125
1987-07-08,0.61,0.5,0.27
1987-07-09,0.61,0.5,0.27
1987-07-10,0.61,0.5,0.27
1987-07-11,0.61,0.5,0.27
1987-07-12,0.61,0.5,0.27
1987-07-13,0.61,0.5,0.27
1987-07-14,0.61,0.49125,0.27
1987-07-15,0.61,0.49,0.2525
1987-07-16,0.61,0.49,0.25875
1987-07-17,0.61,0.49,0.26
1987-07-18,0.61,0.49,0.26
1987-07-19,0.61,0.48125,0.25125
1987-07-20,0.61,0.48,0.25
1987-07-21,0.60125005,0.48,0.25
1987-07-22,0.59125,0.48,0.25
1987-07-23,0.59875,0.48,0.24125
1987-07-24,0.59125,0.48,0.24
1987-07-25,0.59,0.48,0.24
1987-07-26,0.58124995,0.48,0.24
1987-07-27,0.58875,0.47125,0.24
1987-07-28,0.59,0.47875,0.24
1987-07-29,0.59,0.48,0.23125
1987-07-30,0.59,0.47125,0.23
1987-07-31,0.59,0.47,0.23
1987-08-01,0.59,0.47,0.23
1987-08-02,0.59,0.47,0.23
1987-08-03,0.59,0.47,0.23
1987-08-04,0.59875,0.47875,0.23
1987-08-05,0.59125,0.48,0.23
1987-08-06,0.6075,0.48,0.23
1987-08-07,0.61,0.48,0.23
1987-08-08,0.61,0.48,0.23
1987-08-09,0.61,0.48,0.23
1987-08-10,0.61,0.48,0.23
1987-08-11,0.61,0.48,0.23
1987-08-12,0.61,0.48,0.23
1987-08-13,0.61,0.48,0.23
1987-08-14,0.60125005,0.48,0.23
1987-08-15,0.60875,0.48,0.23
1987-08-16,0.5925,0.47125,0.22125
1987-08-17,0.59875,0.47,0.22
1987-08-18,0.6,0.47,0.22
1987-08-19,0.6,0.47,0.22
1987-08-20,0.6,0.47,0.21125
1987-08-21,0.6,0.47,0.21
1987-08-22,0.6,0.47875,0.21
1987-08-23,0.6,0.47125,0.21
1987-08-24,0.6,0.47,0.21
1987-08-25,0.59125,0.47,0.20125
1987-08-26,0.59,0.46125,0.2
1987-08-27,0.59875,0.46,0.2
1987-08-28,0.59125,0.46,0.2
1987-08-29,0.59875,0.46875,0.2
1987-08-30,0.59125,0.46125,0.2
1987-08-31,0.59875,0.46,0.2
1987-09-01,0.59125,0.46,0.2
1987-09-02,0.59,0.46,0.2
1987-09-03,0.58124995,0.45125,0.2
1987-09-04,0.58875,0.45,0.2
1987-09-05,0.59875,0.45875,0.19125
1987-09-06,0.6,0.46,0.19
1987-09-07,0.6,0.46,0.19
1987-09-08,0.59125,0.46,0.19
1987-09-09,0.59,0.46,0.19
1987-09-10,0.59,0.46,0.19
1987-09-11,0.59875,0.46,0.19
1987-09-12,0.59125,0.46,0.19
1987-09-13,0.59875,0.46,0.19
1987-09-14,0.6,0.46,0.19
1987-09-15,0.59125,0.46,0.19
1987-09-16,0.625,0.46875,0.19
1987-09-17,0.60375,0.47,0.19
1987-09-18,0.6,0.46125,0.19
1987-09-19,0.59125,0.46,0.19
1987-09-20,0.59,0.46,0.19
1987-09-21,0.59875,0.46,0.19875
1987-09-22,0.62625,0.46875,0.2175
1987-09-23,0.69124997,0.5225,0.36875
1987-09-24,0.6825,0.55625,0.34625
1987-09-25,0.75,0.595,0.40125
1987-09-26,0.71625,0.60875,0.725
1987-09-27,0.68375003,0.58375,0.42875
1987-09-28,0.67125,0.5625,0.3625
1987-09-29,0.6525,0.55125,0.33375
1987-09-30,0.6325,0.53249997,0.32125
1987-10-01,0.6125,0.5125,0.29375
1987-10-02,0.60125005,0.4925,0.2725
1987-10-03,0.5825,0.4725,0.2525
1987-10-04,0.58,0.46125,0.24125
1987-10-05,0.58875,0.46875,0.23125
1987-10-06,0.5725,0.46125,0.23
1987-10-07,0.57,0.45125,0.23
1987-10-08,0.57,0.45,0.22125
1987-10-09,0.57,0.45,0.21125
1987-10-10,0.56125,0.44125,0.20125
1987-10-11,0.56,0.44,0.20875
1987-10-12,0.56875,0.44,0.20125
1987-10-13,0.56125,0.44,0.2
1987-10-14,0.56,0.44,0.19125
1987-10-15,0.55125,0.43125,0.19
1987-10-16,0.55,0.43,0.19
1987-10-17,0.55,0.43,0.19
1987-10-18,0.55,0.42125,0.18125
1987-10-19,0.55,0.42,0.18
1987-10-20,0.54125,0.42,0.18
1987-10-21,0.54,0.42,0.17125
1987-10-22,0.54,0.42,0.415
1987-10-23,0.61,0.42875,0.44125
1987-10-24,0.77750003,0.66625,0.58
1987-10-25,0.765,0.665,0.425
1987-10-26,0.75125,0.625,0.365
1987-10-27,0.75,0.61125004,0.255
1987-10-28,0.74125004,0.63625,0.77375
1987-10-29,0.6875,0.605,0.91125
1987-10-30,0.645,0.57375,0.91125
1987-10-31,0.605,0.54375005,0.455
1987-11-01,0.6,0.51375,0.32
1987-11-02,0.62625,0.51,0.2925
1987-11-03,0.65625,0.51874995,0.465
1987-11-04,0.66875005,0.5725,0.46375
1987-11-05,0.6525,0.58,0.39875
1987-11-06,0.64125,0.545,0.32875
1987-11-07,0.6225,0.51375,0.285
1987-11-08,0.61125004,0.50125,0.25375
1987-11-09,0.58375,0.47375,0.24125
1987-11-10,0.58875,0.47875,0.26625
1987-11-11,0.625,0.48875,0.34875
1987-11-12,0.7525,0.56874996,0.465
1987-11-13,0.77,0.6675,0.41
1987-11-14,0.74375,0.645,0.4875
1987-11-15,0.69625,0.61375,0.4825
1987-11-16,0.66375005,0.5925,0.585
1987-11-17,0.66875005,0.59875,0.6875
1987-11-18,0.74875,0.6875,0.62125
1987-11-19,0.8125,0.7,0.5925
1987-11-20,0.995,0.83125,0.5375
1987-11-21,0.9325,0.84125,0.48625
1987-11-22,0.82375,0.8225,0.4275
1987-11-23,0.74875003,0.67125,0.4025
1987-11-24,0.6875,0.60625005,0.35625
1987-11-25,0.6625,0.55625004,0.3675
1987-11-26,0.6775,0.55875003,0.4225
1987-11-27,0.70624995,0.5775,0.36875
1987-11-28,0.745,0.6325,0.43
1987-11-29,0.715,0.61375,0.5625
1987-11-30,0.70124996,0.6275,0.58875
1987-12-01,0.71750003,0.6475,0.54625
1987-12-02,0.71125,0.65,0.4875
1987-12-03,0.71,0.62375,0.62
1987-12-04,0.7625,0.69874996,0.885
1987-12-05,0.77874994,0.75374997,0.92875
1987-12-06,0.78875,0.76874995,1.0875
1987-12-07,0.97375,0.875,1.8275
1987-12-08,1.3675,1.33625,2.0525
1987-12-09,1.4462501,1.49625,1.78125
1987-12-10,1.4325,1.4575,1.73125
1987-12-11,1.52625,1.51125,1.86125
1987-12-12,1.7850001,1.73,2.83375
1987-12-13,1.98625,1.97,2.7775
1987-12-14,2.1237502,2.1312501,2.88125
1987-12-15,2.20125,2.17625,3.46875
1987-12-16,2.2625,2.32,3.64625
1987-12-17,2.22625,2.27875,3.10875
1987-12-18,1.9925001,2.12125,2.93375
1987-12-19,1.7149999,1.9075,2.94625
1987-12-20,1.46125,1.87125,2.92375
1987-12-21,1.70125,1.94875,2.92
1987-12-22,2.0025,2.1437502,4.17125
1987-12-23,2.0925,2.28375,3.62375
1987-12-24,1.9075,2.1425,3.205
1987-12-25,1.74,1.97125,3.02875
1987-12-26,1.64125,1.87125,3.12375
1987-12-27,1.5425,1.755,2.615
1987-12-28,1.39,1.635,2.4175
1987-12-29,1.2475001,1.47125,2.35625
1987-12-30,1.1425,1.3187499,1.78125
1987-12-31,1.0775001,1.22125,1.6125
1988-01-01,1.035,1.1575,1.7225
1988-01-02,1.03,1.1324999,1.775
1988-01-03,1.4675,1.34875,1.885
1988-01-04,1.6700001,1.6075,1.8825
1988-01-05,1.655,1.605,1.83625
1988-01-06,1.72,1.71375,1.64625
1988-01-07,1.4499999,1.5025,1.54125
1988-01-08,1.235,1.3125,1.5125
1988-01-09,1.16625,1.2375,1.5975
1988-01-10,1.195,1.2125001,1.63625
1988-01-11,1.34,1.3675,1.64
1988-01-12,1.43875,1.39,1.64
1988-01-13,1.68625,1.6875,2.29625
1988-01-14,1.7025001,1.73875,2.29375
1988-01-15,1.6475,1.6962501,2.14
1988-01-16,1.47375,1.57625,2.02375
1988-01-17,1.30125,1.42,1.835
1988-01-18,1.11375,1.26,1.635
1988-01-19,0.99375004,1.1175001,1.65375
1988-01-20,0.90999997,0.98625004,1.26625
1988-01-21,0.84749997,0.90875,1.11375
1988-01-22,0.81375,0.83875,0.95125
1988-01-23,0.775,0.78625,0.85125
1988-01-24,0.74375,0.7275,0.805
1988-01-25,0.73125005,0.7025,0.75625
1988-01-26,0.70375,0.67375004,0.7325
1988-01-27,0.67375004,0.67,0.68625
1988-01-28,0.66125,0.635,0.6625
1988-01-29,0.66875005,0.62125003,0.63375
1988-01-30,0.66125,0.6025,0.60375
1988-01-31,0.6425,0.59125,0.5825
1988-02-01,0.64,0.58124995,0.57125
1988-02-02,0.675,0.58875,0.57
1988-02-03,0.75,0.63374996,0.57
1988-02-04,0.90000004,0.78875,0.78
1988-02-05,0.955,0.8625,0.845
1988-02-06,1.10875,0.96625,1.03375
1988-02-07,1.3050001,1.19875,1.0775
1988-02-08,1.2162501,1.1775,1.08875
1988-02-09,1.2874999,1.1962501,1.23875
1988-02-10,1.4225,1.29625,1.61875
1988-02-11,1.51875,1.45875,1.8275
1988-02-12,1.6700001,1.5762501,2.305
1988-02-13,2.04,1.8874999,2.67625
1988-02-14,2.2125,2.0962498,2.51
1988-02-15,2.1950002,2.12,2.3925
1988-02-16,2.05875,2.02375,2.37125
1988-02-17,1.8825,1.89625,2.08125
1988-02-18,1.50125,1.635,1.87375
1988-02-19,1.2575,1.3987501,1.7975
1988-02-20,1.13375,1.2475001,1.95625
1988-02-21,1.015,1.2125001,1.4025
1988-02-22,0.965,1.175,1.775
1988-02-23,0.9425,1.0825,1.53375
1988-02-24,0.86125004,0.965,1.37625
1988-02-25,0.8325,0.88875,1.2725
1988-02-26,0.80375004,0.84499997,1.155
1988-02-27,0.77375,0.805,1.14
1988-02-28,0.76125,0.78249997,1.04375
1988-02-29,0.76,0.7625,0.9075
1988-03-01,0.71625,0.71625,0.65375
1988-03-02,0.68375003,0.66625,0.59375
1988-03-03,0.68,0.65125,0.75625
1988-03-04,0.7325,0.65,0.6225
1988-03-05,0.74875,0.65875,1.0375
1988-03-06,0.86375,0.7825,1.1525
1988-03-07,1.29125,1.07125,1.37
1988-03-08,1.5074999,1.4250001,1.3825
1988-03-09,1.3025,1.33875,1.58125
1988-03-10,1.31375,1.32875,1.93375
1988-03-11,1.25875,1.37375,1.84
1988-03-12,1.0749999,1.23125,1.91625
1988-03-13,0.9625,1.14,2.06125
1988-03-14,0.915,1.095,2.08
1988-03-15,0.86625004,1.0725,1.905
1988-03-16,0.85125005,1.0,1.88
1988-03-17,0.8325,0.99,2.02
1988-03-18,0.9175,1.05125,2.18
1988-03-19,1.0,1.15625,1.96375
1988-03-20,1.00125,1.135,2.2275
